0	40	40	105.000000	35.000000	75	160	10
1	22	22	12.000000	6.000000
2	36	26	19.500000	6.500000
3	21	45	8.250000	2.750000
4	45	35	22.500000	7.500000
5	55	20	15.750000	5.250000
6	33	34	12.670000	6.330000
7	50	50	11.250000	3.750000
8	55	45	12.000000	4.000000
9	26	59	21.750000	7.250000
10	40	66	19.500000	6.500000
11	55	65	27.750000	9.250000
12	35	51	12.000000	4.000000
13	62	35	9.000000	3.000000
14	62	57	23.250000	7.750000
15	62	24	6.000000	2.000000
16	21	36	12.670000	6.330000
17	33	44	15.000000	5.000000
18	9	56	9.750000	3.250000
19	62	48	11.250000	3.750000
20	66	14	16.500000	5.500000
21	44	13	21.000000	7.000000
22	26	13	8.000000	4.000000
23	11	28	4.000000	2.000000
24	7	43	20.250000	6.750000
25	17	64	10.500000	3.500000
26	41	46	13.500000	4.500000
27	55	34	12.750000	4.250000
28	35	16	21.750000	7.250000
29	52	26	9.750000	3.250000
30	43	26	16.500000	5.500000
31	31	76	18.750000	6.250000
32	22	53	21.000000	7.000000
33	26	29	18.000000	9.000000
34	50	40	14.250000	4.750000
35	55	50	7.500000	2.500000
36	54	10	9.000000	3.000000
37	60	15	10.500000	3.500000
38	47	66	18.000000	6.000000
39	30	60	12.000000	4.000000
40	30	50	24.750000	8.250000
41	12	17	10.000000	5.000000
42	15	14	7.330000	3.670000
43	16	19	12.000000	6.000000
44	21	48	12.750000	4.250000
45	50	30	15.750000	5.250000
46	51	42	20.250000	6.750000
47	50	15	14.250000	4.750000
48	48	21	15.000000	5.000000
49	12	38	3.750000	1.250000
50	15	56	16.500000	5.500000
51	29	39	9.000000	3.000000
52	54	38	14.250000	4.750000
53	55	57	16.500000	5.500000
54	67	41	12.000000	4.000000
55	10	70	5.250000	1.750000
56	6	25	17.330000	8.670000
57	65	27	10.500000	3.500000
58	40	60	15.750000	5.250000
59	70	64	18.000000	6.000000
60	64	4	9.750000	3.250000
61	36	6	11.250000	3.750000
62	30	20	12.000000	6.000000
63	20	30	7.330000	3.670000
64	15	5	18.670000	9.330000
65	50	70	6.750000	2.250000
66	57	72	27.750000	9.250000
67	45	42	22.500000	7.500000
68	38	33	7.500000	2.500000
69	50	4	6.000000	2.000000
70	66	8	8.250000	2.750000
71	59	5	2.250000	0.750000
72	35	60	0.750000	0.250000
73	27	24	4.000000	2.000000
74	40	20	7.500000	2.500000
75	40	37	15.000000	5.000000
