0	35	35	150.000000	50.000000	199	200	10
1	41	49	8.000000	2.000000
2	35	17	5.600000	1.400000
3	55	45	10.400000	2.600000
4	55	20	15.200000	3.800000
5	15	30	17.330000	8.670000
6	25	30	2.000000	1.000000
7	20	50	4.000000	1.000000
8	10	43	7.200000	1.800000
9	55	60	12.800000	3.200000
10	30	60	12.800000	3.200000
11	20	65	9.600000	2.400000
12	50	35	15.200000	3.800000
13	30	25	15.330000	7.670000
14	15	10	13.330000	6.670000
15	30	5	5.330000	2.670000
16	10	20	12.670000	6.330000
17	5	30	1.330000	0.670000
18	20	40	9.600000	2.400000
19	15	60	13.600000	3.400000
20	45	65	7.200000	1.800000
21	45	20	8.800000	2.200000
22	45	10	14.400000	3.600000
23	55	5	23.200001	5.800000
24	65	35	2.400000	0.600000
25	65	20	4.800000	1.200000
26	45	30	13.600000	3.400000
27	35	40	12.800000	3.200000
28	41	37	12.800000	3.200000
29	64	42	7.200000	1.800000
30	40	60	16.799999	4.200000
31	31	52	21.600000	5.400000
32	35	69	18.400000	4.600000
33	53	52	8.800000	2.200000
34	65	55	11.200000	2.800000
35	63	65	6.400000	1.600000
36	2	60	4.000000	1.000000
37	20	20	5.330000	2.670000
38	5	5	10.670000	5.330000
39	60	12	24.799999	6.200000
40	40	25	7.200000	1.800000
41	42	7	4.000000	1.000000
42	24	12	3.330000	1.670000
43	23	3	4.670000	2.330000
44	11	14	12.000000	6.000000
45	6	38	12.800000	3.200000
46	2	48	0.800000	0.200000
47	8	56	21.600000	5.400000
48	13	52	28.799999	7.200000
49	6	68	24.000000	6.000000
50	47	47	10.400000	2.600000
51	49	58	8.000000	2.000000
52	27	43	7.200000	1.800000
53	37	31	11.200000	2.800000
54	57	29	14.400000	3.600000
55	63	23	1.600000	0.400000
56	53	12	4.800000	1.200000
57	32	12	4.670000	2.330000
58	36	26	14.400000	3.600000
59	21	24	18.670000	9.330000
60	17	34	2.000000	1.000000
61	12	24	8.670000	4.330000
62	24	58	15.200000	3.800000
63	27	69	8.000000	2.000000
64	15	77	7.200000	1.800000
65	62	77	16.000000	4.000000
66	49	73	20.000000	5.000000
67	67	5	20.000000	5.000000
68	56	39	28.799999	7.200000
69	37	47	4.800000	1.200000
70	37	56	4.000000	1.000000
71	57	68	12.000000	3.000000
72	47	16	20.000000	5.000000
73	44	17	7.200000	1.800000
74	46	13	6.400000	1.600000
75	49	11	14.400000	3.600000
76	49	42	10.400000	2.600000
77	53	43	11.200000	2.800000
78	61	52	2.400000	0.600000
79	57	48	18.400000	4.600000
80	56	37	4.800000	1.200000
81	55	54	20.799999	5.200000
82	15	47	12.800000	3.200000
83	14	37	7.330000	3.670000
84	11	31	4.670000	2.330000
85	16	22	27.330000	13.670000
86	4	18	23.330000	11.670000
87	28	18	17.330000	8.670000
88	26	52	7.200000	1.800000
89	26	35	10.000000	5.000000
90	31	67	2.400000	0.600000
91	15	19	0.670000	0.330000
92	22	22	1.330000	0.670000
93	18	24	14.670000	7.330000
94	26	27	18.000000	9.000000
95	25	24	13.330000	6.670000
96	22	27	7.330000	3.670000
97	25	21	8.000000	4.000000
98	19	21	6.670000	3.330000
