0	40	50	150.000000	50.000000	100	1040	90
1	45	68	8.000000	2.000000
2	45	70	24.000000	6.000000
3	42	66	8.000000	2.000000
4	42	68	8.000000	2.000000
5	42	65	8.000000	2.000000
6	40	69	16.000000	4.000000
7	40	66	16.000000	4.000000
8	38	68	16.000000	4.000000
9	38	70	8.000000	2.000000
10	35	66	8.000000	2.000000
11	35	69	8.000000	2.000000
12	25	85	16.000000	4.000000
13	22	75	24.000000	6.000000
14	22	85	8.000000	2.000000
15	20	80	32.000000	8.000000
16	20	85	32.000000	8.000000
17	18	75	16.000000	4.000000
18	15	75	16.000000	4.000000
19	15	80	8.000000	2.000000
20	30	50	8.000000	2.000000
21	30	52	16.000000	4.000000
22	28	52	16.000000	4.000000
23	28	55	8.000000	2.000000
24	25	50	8.000000	2.000000
25	25	52	32.000000	8.000000
26	25	55	8.000000	2.000000
27	23	52	8.000000	2.000000
28	23	55	16.000000	4.000000
29	20	50	8.000000	2.000000
30	20	55	8.000000	2.000000
31	10	35	13.330000	6.670000
32	10	40	20.000000	10.000000
33	8	40	26.670000	13.330000
34	8	45	16.000000	4.000000
35	5	35	6.670000	3.330000
36	5	45	8.000000	2.000000
37	2	40	13.330000	6.670000
38	0	40	20.000000	10.000000
39	0	45	16.000000	4.000000
40	35	30	6.670000	3.330000
41	35	32	6.670000	3.330000
42	33	32	13.330000	6.670000
43	33	35	6.670000	3.330000
44	32	30	6.670000	3.330000
45	30	30	6.670000	3.330000
46	30	32	20.000000	10.000000
47	30	35	6.670000	3.330000
48	28	30	6.670000	3.330000
49	28	35	6.670000	3.330000
50	26	32	6.670000	3.330000
51	25	30	6.670000	3.330000
52	25	35	6.670000	3.330000
53	44	5	13.330000	6.670000
54	42	10	26.670000	13.330000
55	42	15	6.670000	3.330000
56	40	5	20.000000	10.000000
57	40	15	26.670000	13.330000
58	38	5	20.000000	10.000000
59	38	15	6.670000	3.330000
60	35	5	13.330000	6.670000
61	50	30	8.000000	2.000000
62	50	35	16.000000	4.000000
63	50	40	40.000000	10.000000
64	48	30	8.000000	2.000000
65	48	40	8.000000	2.000000
66	47	35	8.000000	2.000000
67	47	40	8.000000	2.000000
68	45	30	6.670000	3.330000
69	45	35	6.670000	3.330000
70	95	30	24.000000	6.000000
71	95	35	16.000000	4.000000
72	53	30	8.000000	2.000000
73	92	30	8.000000	2.000000
74	53	35	40.000000	10.000000
75	45	65	16.000000	4.000000
76	90	35	8.000000	2.000000
77	88	30	8.000000	2.000000
78	88	35	16.000000	4.000000
79	87	30	8.000000	2.000000
80	85	25	8.000000	2.000000
81	85	35	24.000000	6.000000
82	75	55	16.000000	4.000000
83	72	55	8.000000	2.000000
84	70	58	16.000000	4.000000
85	68	60	24.000000	6.000000
86	66	55	8.000000	2.000000
87	65	55	16.000000	4.000000
88	65	60	24.000000	6.000000
89	63	58	8.000000	2.000000
90	60	55	8.000000	2.000000
91	60	60	8.000000	2.000000
92	67	85	16.000000	4.000000
93	65	85	32.000000	8.000000
94	65	82	8.000000	2.000000
95	62	80	24.000000	6.000000
96	60	80	8.000000	2.000000
97	60	85	24.000000	6.000000
98	58	75	16.000000	4.000000
99	55	80	8.000000	2.000000
100	55	85	16.000000	4.000000
