0	10	45	150.000000	50.000000	120	999999	0
1	25	1	16.670000	8.330000
2	25	3	4.670000	2.330000
3	31	5	8.670000	4.330000
4	32	5	4.000000	2.000000
5	31	7	9.330000	4.670000
6	32	9	3.330000	1.670000
7	34	9	7.330000	3.670000
8	46	9	12.670000	6.330000
9	35	7	3.330000	1.670000
10	34	6	10.000000	5.000000
11	35	5	10.000000	5.000000
12	47	6	11.330000	5.670000
13	40	5	8.670000	4.330000
14	39	3	8.000000	4.000000
15	36	3	12.000000	6.000000
16	73	6	9.750000	3.250000
17	73	8	13.500000	4.500000
18	24	36	8.000000	4.000000
19	76	6	12.750000	4.250000
20	76	10	3.000000	1.000000
21	76	13	5.250000	1.750000
22	78	3	9.000000	3.000000
23	78	9	9.750000	3.250000
24	79	3	6.000000	2.000000
25	79	5	12.000000	4.000000
26	79	11	11.250000	3.750000
27	82	3	4.500000	1.500000
28	82	7	3.750000	1.250000
29	90	15	6.750000	2.250000
30	84	3	8.250000	2.750000
31	84	5	7.500000	2.500000
32	84	9	2.250000	0.750000
33	85	1	5.250000	1.750000
34	87	5	1.500000	0.500000
35	85	8	3.000000	1.000000
36	87	7	3.000000	1.000000
37	86	41	13.500000	4.500000
38	86	44	10.500000	3.500000
39	86	46	9.000000	3.000000
40	85	55	12.750000	4.250000
41	89	43	15.000000	5.000000
42	89	46	10.500000	3.500000
43	89	52	12.000000	4.000000
44	92	42	7.500000	2.500000
45	92	52	6.750000	2.250000
46	94	42	8.250000	2.750000
47	94	44	5.250000	1.750000
48	94	48	9.750000	3.250000
49	96	42	3.750000	1.250000
50	99	46	3.000000	1.000000
51	99	50	15.750000	5.250000
52	83	80	9.750000	3.250000
53	83	83	8.250000	2.750000
54	85	81	9.000000	3.000000
55	85	85	10.500000	3.500000
56	85	89	7.500000	2.500000
57	87	80	6.000000	2.000000
58	87	86	12.000000	4.000000
59	90	77	14.250000	4.750000
60	90	88	3.750000	1.250000
61	93	82	12.750000	4.250000
62	93	84	5.250000	1.750000
63	93	89	12.000000	4.000000
64	94	86	10.500000	3.500000
65	95	80	12.750000	4.250000
66	99	89	9.750000	3.250000
67	37	83	12.750000	4.250000
68	50	80	9.750000	3.250000
69	35	85	10.500000	3.500000
70	35	87	12.000000	4.000000
71	44	86	5.250000	1.750000
72	46	89	9.750000	3.250000
73	46	83	6.750000	2.250000
74	46	87	8.250000	2.750000
75	46	89	26.250000	8.750000
76	48	83	3.750000	1.250000
77	50	85	21.000000	7.000000
78	50	88	5.250000	1.750000
79	54	86	2.250000	0.750000
80	54	90	7.500000	2.500000
81	10	35	4.670000	2.330000
82	10	40	8.000000	4.000000
83	18	30	7.330000	3.670000
84	17	35	6.670000	3.330000
85	16	38	5.330000	2.670000
86	14	40	7.330000	3.670000
87	15	42	14.000000	7.000000
88	11	42	2.670000	1.330000
89	18	40	10.000000	5.000000
90	21	39	10.670000	5.330000
91	20	40	2.670000	1.330000
92	18	41	10.670000	5.330000
93	20	44	4.670000	2.330000
94	22	44	6.670000	3.330000
95	16	45	6.750000	2.250000
96	20	45	8.250000	2.750000
97	25	45	12.750000	4.250000
98	30	55	9.000000	3.000000
99	20	50	8.250000	2.750000
100	22	51	5.250000	1.750000
101	18	49	6.750000	2.250000
102	16	48	8.250000	2.750000
103	20	55	9.000000	3.000000
104	18	53	5.250000	1.750000
105	14	50	6.000000	2.000000
106	15	51	4.500000	1.500000
107	16	54	3.750000	1.250000
108	28	33	8.000000	4.000000
109	33	38	8.670000	4.330000
110	30	50	5.250000	1.750000
111	13	40	4.670000	2.330000
112	15	36	5.330000	2.670000
113	18	31	7.330000	3.670000
114	25	37	8.670000	4.330000
115	30	46	8.250000	2.750000
116	25	52	7.500000	2.500000
117	16	33	4.670000	2.330000
118	25	35	2.670000	1.330000
119	5	40	13.330000	6.670000
120	5	50	9.750000	3.250000
